issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page_url,is_society_journal,linkedin_url,society_organization,society_organization_url,twitter_page_url,wikidata_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-7110,SoftwareX,,http://www.elsevier.com/journals/softwarex/2352-7110/guide-for-authors,https://www.journals.elsevier.com/softwarex/editorial-board,,https://www.journals.elsevier.com/softwarex,FALSE,,,,https://twitter.com/softxjournal,https://www.wikidata.org/wiki/Q50811898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-8648,Digital communications and networks,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q50817111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387-3806,International journal of mass spectrometry,,http://www.elsevier.com/journals/international-journal-of-mass-spectrometry/1387-3806/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-mass-spectrometry/editorial-board,,https://www.journals.elsevier.com/international-journal-of-mass-spectrometry,FALSE,,,,,https://www.wikidata.org/wiki/Q534231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0950-7051,Knowledge-based systems,,http://www.elsevier.com/journals/knowledge-based-systems/0950-7051/guide-for-authors,https://www.journals.elsevier.com/knowledge-based-systems/editorial-board,,https://www.journals.elsevier.com/knowledge-based-systems,FALSE,,,,,https://www.wikidata.org/wiki/Q15767527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878-5220,Procedia earth and planetary science,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96728430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468-1717,Personalized medicine in psychiatry,,http://www.elsevier.com/journals/personalized-medicine-in-psychiatry/2468-1717/guide-for-authors,https://www.journals.elsevier.com/personalized-medicine-in-psychiatry/editorial-board,,https://www.journals.elsevier.com/personalized-medicine-in-psychiatry,FALSE,,,,,https://www.wikidata.org/wiki/Q96319733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879-3991,La Revue de santé scolaire et universitaire,,https://NotAvailable,https://www.journals.elsevier.com/la-revue-de-sante-scolaire-et-universitaire/editorial-board,,https://www.journals.elsevier.com/la-revue-de-sante-scolaire-et-universitaire,FALSE,,,,,https://www.wikidata.org/wiki/Q96723966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0169-4758,Parasitology today,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q45895401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0966-842X,Trends in microbiology,,,,,https://www.journals.elsevier.com/trends-in-microbiology,FALSE,,,,https://twitter.com/TrendsMicrobiol?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.wikidata.org/wiki/Q15265732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0364-5916,CALPHAD,,http://www.elsevier.com/journals/calphad/0364-5916/guide-for-authors,https://www.journals.elsevier.com/calphad/editorial-board,,https://www.journals.elsevier.com/calphad,FALSE,,,,,https://www.wikidata.org/wiki/Q2675074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0079-6107,Progress in biophysics & molecular biology,,http://www.elsevier.com/journals/progress-in-biophysics-and-molecular-biology/0079-6107/guide-for-authors,https://www.journals.elsevier.com/progress-in-biophysics-and-molecular-biology/editorial-board,,https://www.journals.elsevier.com/progress-in-biophysics-and-molecular-biology,FALSE,,,,,https://www.wikidata.org/wiki/Q15753863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0040-6031,Thermochimica acta,,https://www.elsevier.com/journals/thermochimica-acta/0040-6031/guide-for-authors,https://www.journals.elsevier.com/thermochimica-acta/editorial-board,,https://www.journals.elsevier.com/thermochimica-acta,FALSE,,,,,https://www.wikidata.org/wiki/Q2419976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946-1674,Clinical cancer update,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96701274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0733-8627,Emergency medicine clinics of North America,,http://www.elsevier.com/journals/emergency-medicine-clinics-of-north-america/0733-8627/guide-for-authors,https://www.journals.elsevier.com/emergency-medicine-clinics-of-north-america/editorial-board,,https://www.journals.elsevier.com/emergency-medicine-clinics-of-north-america,FALSE,,,,,https://www.wikidata.org/wiki/Q26842347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512-1887,Annals of Agrarian Science,,,,https://www.facebook.com/AOAS.Elsevier,,FALSE,,,,,https://www.wikidata.org/wiki/Q27723861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0300-9440,Progress in organic coatings,,http://www.elsevier.com/journals/progress-in-organic-coatings/0300-9440/guide-for-authors,https://www.journals.elsevier.com/progress-in-organic-coatings/editorial-board,,https://www.journals.elsevier.com/progress-in-organic-coatings,FALSE,,,,,https://www.wikidata.org/wiki/Q15762835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0021-9975,Journal of comparative pathology,,https://www.elsevier.com/journals/journal-of-comparative-pathology/0021-9975/guide-for-authors,https://www.journals.elsevier.com/journal-of-comparative-pathology/editorial-board,https://www.facebook.com/JCompPath/,https://www.journals.elsevier.com/journal-of-comparative-pathology,TRUE,,,,https://twitter.com/JournalCompPath,https://www.wikidata.org/wiki/Q15763449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341-1929,Revista española de anestesiología y reanimación,,https://www.elsevier.com/journals/revista-espanola-de-anestesiologia-y-reanimacion-english-edition/2341-1929/guide-for-authors,https://www.journals.elsevier.com/revista-espanola-de-anestesiologia-y-reanimacion-english-edition/editorial-board,https://www.facebook.com/revcolanest/,https://www.journals.elsevier.com/revista-espanola-de-anestesiologia-y-reanimacion-english-edition,FALSE,,,,https://twitter.com/_redar_?lang=en,https://www.wikidata.org/wiki/Q63883033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751-7214,"Obstetrics, gynaecology and reproductive medicine",,,https://www.journals.elsevier.com/obstetrics-gynaecology-and-reproductive-medicine/editorial-board,https://www.facebook.com/Gynecology-Obstetrics-Reproductive-Medicine-712650089089849/,https://www.journals.elsevier.com/obstetrics-gynaecology-and-reproductive-medicine,FALSE,,,,,https://www.wikidata.org/wiki/Q15816810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590-1095,Archives of rehabilitation research and clinical translation,,http://www.elsevier.com/journals/archives-of-rehabilitation-research-and-clinical-translation/2590-1095/guide-for-authors,https://www.journals.elsevier.com/archives-of-rehabilitation-research-and-clinical-translation/editorial-board,https://zh-cn.facebook.com/ACRM.org/posts/the-archives-of-rehabilitation-research-and-clinical-translation-is-acrms-openac/2801615079884208/,https://www.journals.elsevier.com/archives-of-rehabilitation-research-and-clinical-translation,FALSE,,,,,https://www.wikidata.org/wiki/Q96319304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0367-2530,Flora,,http://www.elsevier.com/journals/flora/0367-2530/guide-for-authors,https://www.journals.elsevier.com/flora/editorial-board,,https://www.journals.elsevier.com/flora,FALSE,,,,https://twitter.com/flora?lang=en,https://www.wikidata.org/wiki/Q493811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0010-8545,Coordination chemistry reviews,,http://www.elsevier.com/journals/coordination-chemistry-reviews/0010-8545/guide-for-authors,https://www.journals.elsevier.com/coordination-chemistry-reviews/editorial-board,,https://www.journals.elsevier.com/coordination-chemistry-reviews,FALSE,,,,,https://www.wikidata.org/wiki/Q2996636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922-3371,Cell differentiation and development,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27710232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0032-3861,Polymer,,http://www.elsevier.com/journals/polymer/0032-3861/guide-for-authors,https://www.journals.elsevier.com/polymer/editorial-board,,https://www.journals.elsevier.com/polymer,FALSE,,,,,https://www.wikidata.org/wiki/Q81163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0723-0869,Expositiones mathematicae,,https://www.elsevier.com/journals/expositiones-mathematicae/0723-0869/guide-for-authors,https://www.journals.elsevier.com/expositiones-mathematicae/editorial-board,,https://www.journals.elsevier.com/expositiones-mathematicae,FALSE,,,,,https://www.wikidata.org/wiki/Q15229374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0737-6146,Advances in anesthesia,,,https://www.journals.elsevier.com/advances-in-anesthesia/editorial-board,,https://www.journals.elsevier.com/advances-in-anesthesia,FALSE,,,,,https://www.wikidata.org/wiki/Q27722957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0369-5816,Nuclear structural engineering,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96720119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0959-3527,Euro III-Vs review,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96326235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390-5519,Ceramurgia international,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q68171820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0246-0521,Encyclopédie médico-chirurgicale,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q93660540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0021-9800,Journal of combinatorial theory,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q3186905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405-4712,Cell systems,,,,https://www.facebook.com/cellsystemsllp/,https://www.journals.elsevier.com/cell-systems,FALSE,https://www.linkedin.com/company/cellsystemsseattle,,,https://twitter.com/cellsystemscp?lang=en,https://www.wikidata.org/wiki/Q27726426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0870-9025,Revista portuguesa de saúde pública,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96332113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0152-9668,Annales des ponts et chaussées,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q29263245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0378-2166,Journal of pragmatics,,http://www.elsevier.com/journals/journal-of-pragmatics/0378-2166/guide-for-authors,https://www.journals.elsevier.com/journal-of-pragmatics/editorial-board,https://www.facebook.com/Journal-of-Pragmatics-242893692491825/,https://www.journals.elsevier.com/journal-of-pragmatics,FALSE,,,,,https://www.wikidata.org/wiki/Q6295800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089-3156,Computational & theoretical polymer science,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96331532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464-3383,Combinatorial chemistry,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q2985063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769-6844,EMC - Stomatologie,,,https://www.wikidata.org/wiki/Q96325501,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0960-3085,Food and bioproducts processing,,http://www.elsevier.com/journals/food-and-bioproducts-processing/0960-3085/guide-for-authors,https://www.journals.elsevier.com/food-and-bioproducts-processing/editorial-board,,https://www.journals.elsevier.com/food-and-bioproducts-processing,FALSE,,,,,https://www.wikidata.org/wiki/Q15766925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002-9416,American journal of orthodontics,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27708951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534-5807,Developmental cell,,,,,https://www.journals.elsevier.com/developmental-cell,FALSE,,,,,https://www.wikidata.org/wiki/Q1524277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167-5087,Nuclear instruments and methods in physics research,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q3595365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467-9674,Underground space,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q50807041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213-8846,Medical photonics,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q63882985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0954-349X,Structural change and economic dynamics,,http://www.elsevier.com/journals/structural-change-and-economic-dynamics/0954-349x/guide-for-authors,https://www.journals.elsevier.com/structural-change-and-economic-dynamics/editorial-board,,https://www.journals.elsevier.com/structural-change-and-economic-dynamics,FALSE,,,,https://twitter.com/scedjournal,https://www.wikidata.org/wiki/Q15752656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167-739X,Future generation computer systems,,https://www.elsevier.com/journals/future-generation-computer-systems/0167-739X/guide-for-authors,https://www.sciencedirect.com/journal/future-generation-computer-systems/about/editorial-board,,https://www.journals.elsevier.com/future-generation-computer-systems,FALSE,,,,,https://www.wikidata.org/wiki/Q15756273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095-8811,World journal of otorhinolaryngology-head and neck surgery,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q50810646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0955-2863,The Journal of nutritional biochemistry,,http://www.elsevier.com/journals/the-journal-of-nutritional-biochemistry/0955-2863/guide-for-authors,https://www.journals.elsevier.com/the-journal-of-nutritional-biochemistry/editorial-board,https://www.facebook.com/pages/The-Journal-of-nutritional-biochemistry/510198582345616,https://www.journals.elsevier.com/the-journal-of-nutritional-biochemistry,FALSE,,,,,https://www.wikidata.org/wiki/Q15716705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-4847,Energy reports,,https://www.elsevier.com/journals/energy-reports/2352-4847/guide-for-authors,https://www.journals.elsevier.com/energy-reports/editorial-board,,https://www.journals.elsevier.com/energy-reports,FALSE,,,,,https://www.wikidata.org/wiki/Q50811905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211-338X,Gynecologic oncology case  reports,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27724787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361-3111,Journal of orthopaedic nursing,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q6295698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0007-1935,British Veterinary Journal,,,,https://www.facebook.com/pages/British-Veterinary-Journal-Volume-27/287524018036714,,FALSE,,,,,https://www.wikidata.org/wiki/Q45095412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472-9792,Tuberculosis,,http://www.elsevier.com/journals/tuberculosis/1472-9792/guide-for-authors,https://www.journals.elsevier.com/tuberculosis/editorial-board,,https://www.journals.elsevier.com/tuberculosis,FALSE,,,,,https://www.wikidata.org/wiki/Q12204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879-4378,Trials in vaccinology,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27725233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080-9724,Issues in education :,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96708884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589-4080,Advances in molecular pathology,,,https://www.journals.elsevier.com/advances-in-molecular-pathology/editorial-board,,https://www.journals.elsevier.com/advances-in-molecular-pathology,FALSE,,,,,https://www.wikidata.org/wiki/Q2276769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537-5897,Seminars in pain medicine,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96333588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874-8651,Systems engineering,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q682496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589-8701,Advances in clinical radiology,,,,,https://www.journals.elsevier.com/advances-in-clinical-radiology,FALSE,,,,,https://www.wikidata.org/wiki/Q96697346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359-0197,International journal of radiation applications and instrumentation,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27711077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570-8667,Journal of discrete algorithms,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q15749817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474-0346,Advanced engineering informatics,,http://www.elsevier.com/journals/advanced-engineering-informatics/1474-0346/guide-for-authors,https://www.journals.elsevier.com/advanced-engineering-informatics/editorial-board,,https://www.journals.elsevier.com/advanced-engineering-informatics,FALSE,,,,,https://www.wikidata.org/wiki/Q15752840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0895-6111,Computerized medical imaging and graphics,,http://www.elsevier.com/journals/computerized-medical-imaging-and-graphics/0895-6111/guide-for-authors,https://www.journals.elsevier.com/computerized-medical-imaging-and-graphics/editorial-board,,https://www.journals.elsevier.com/computerized-medical-imaging-and-graphics,FALSE,,,,,https://www.wikidata.org/wiki/Q15755652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-3182,Journal of nutrition education,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0084-392X,The Year book of ophthalmology,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96733934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0897-1897,Applied nursing research,,http://www.elsevier.com/journals/applied-nursing-research/0897-1897/guide-for-authors,https://www.journals.elsevier.com/applied-nursing-research/editorial-board,,https://www.journals.elsevier.com/applied-nursing-research,FALSE,,,,,https://www.wikidata.org/wiki/Q15755147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0950-4214,Gas separation & purification,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211-033X,EMC técnicas quirúrgicas,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96698052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0891-4222,Research in developmental disabilities,,http://www.elsevier.com/journals/research-in-developmental-disabilities/0891-4222/guide-for-authors,https://www.journals.elsevier.com/research-in-developmental-disabilities/editorial-board,,https://www.journals.elsevier.com/research-in-developmental-disabilities,FALSE,,,,,https://www.wikidata.org/wiki/Q15759789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050-1738,Trends in cardiovascular medicine,,https://www.elsevier.com/journals/trends-in-cardiovascular-medicine/1050-1738/guide-for-authors,https://www.journals.elsevier.com/trends-in-cardiovascular-medicine/editorial-board,,https://www.elsevier.com/catalog?producttype=journals&cat0=&q=1050-1738&search=1&imprintname=&categoryrestriction=&sort=relevance,FALSE,,,,,https://www.wikidata.org/wiki/Q1850265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283-0771,Encyclopédie médico-chirurgicale,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96697906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405-9188,The Journal of finance and data science,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q48644385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024-7804,Lyon pharmaceutique,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27717902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827-2452,Italian oral surgery,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96325802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0368-3230,Journal of nuclear energy,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q29043696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230-3402,Opto-Electronics Review,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q15757966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0039-6257,Survey of ophthalmology,,https://www.elsevier.com/journals/survey-of-ophthalmology/0039-6257/guide-for-authors,https://www.journals.elsevier.com/survey-of-ophthalmology/editorial-board,,https://www.journals.elsevier.com/survey-of-ophthalmology,FALSE,,,,,https://www.wikidata.org/wiki/Q7647088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-5193,Journal of theoretical biology,,http://www.elsevier.com/journals/journal-of-theoretical-biology/0022-5193/guide-for-authors,https://www.journals.elsevier.com/journal-of-theoretical-biology/editorial-board,,https://www.journals.elsevier.com/journal-of-theoretical-biology,FALSE,,,,,https://www.wikidata.org/wiki/Q2153724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
