issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0956-5507,Cytopathology,,https://onlinelibrary.wiley.com/page/journal/13652303/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13652303/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13652303,,British Association for Cytopathology,,,http://www.britishcytology.org.uk/,,,https://twitter.com/cytopathologyj,https://www.wikidata.org/wiki/Q15756658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-0477,Journal of ecology,,https://besjournals.onlinelibrary.wiley.com/hub/journal/13652745/author-guidelines,https://besjournals.onlinelibrary.wiley.com/hub/journal/13652745/editorial-board/editorial-board,,https://besjournals.onlinelibrary.wiley.com/journal/13652745,,,,,,,,,https://www.wikidata.org/wiki/Q766513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353-6141,IDS working paper,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96707952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754-0194,Journal for eighteenth-century studies,,,https://onlinelibrary.wiley.com/page/journal/17540208/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/17540208,,British Society for Eighteenth-Century Studies,,,https://www.bsecs.org.uk/,,,,https://www.wikidata.org/wiki/Q15765325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0021-8847,Journal of applied bacteriology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q66626443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744-6961,Grassland science,,https://onlinelibrary.wiley.com/page/journal/1744697x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1744697x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/1744697X,,Japanese Society of Grassland Science,,,http://jsgs.chobi.net/index-e.html,,,,https://www.wikidata.org/wiki/Q15756709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0144-8757,Quarterly journal of experimental physiology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27712874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0739-7917,Central issues in anthropology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27718969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055-6001,International journal of purchasing and materials management,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96714896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059-4329,Journal of Supreme Court history,,https://onlinelibrary.wiley.com/page/journal/15405818/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15405818/homepage/editorialboard,,https://onlinelibrary.wiley.com/journal/15405818,,Supreme Court Historical Society (SCHS),,,https://supremecourthistory.org/,,,,https://www.wikidata.org/wiki/Q15758204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537-4726,Journal of American & comparative cultures,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15758094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0004-8461,Australasian radiology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368-0005,Syntax,,https://onlinelibrary.wiley.com/page/journal/14679612/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14679612/homepage/editorialboard.html,https://www.facebook.com/SyntaxJournal/,https://onlinelibrary.wiley.com/journal/14679612,,,,,,,,https://twitter.com/syntaxjournal,https://www.wikidata.org/wiki/Q7662669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402-2001,Applied vegetation science,,https://onlinelibrary.wiley.com/page/journal/1654109x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1654109x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/1654109X,,International Association for Vegetation Science,,,http://www.iavs.org/,,,https://twitter.com/ApplVegSci,https://www.wikidata.org/wiki/Q15758170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0819-5331,Australian drug and alcohol review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0389-2328,Asia-Oceania journal of obstetrics and gynaecology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27709228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0162-895X,Political psychology,,https://onlinelibrary.wiley.com/page/journal/14679221/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14679221/homepage/editorialboard.html,https://www.facebook.com/JournalPoPs/,https://onlinelibrary.wiley.com/journal/14679221,,International Society for Political Psychology,,,http://ispp.org,,,https://twitter.com/journal_pops?lang=en,https://www.wikidata.org/wiki/Q7210224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367-9430,Animal conservation,,https://zslpublications.onlinelibrary.wiley.com/hub/journal/14691795/about/author-guidelines,https://zslpublications.onlinelibrary.wiley.com/hub/journal/14691795/editorial-board/editorial-board,https://www.facebook.com/ZSLanimalconservation,https://zslpublications.onlinelibrary.wiley.com/journal/14691795,,Zoological Society of London,,,http://www.zsl.org/,,,https://twitter.com/animalconserv,https://www.wikidata.org/wiki/Q15752972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0425-1644,Equine veterinary journal,,,https://beva.onlinelibrary.wiley.com/hub/journal/20423306/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20423306,,,,,,,,,https://www.wikidata.org/wiki/Q15753919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0248-4900,Biology of the cell,,https://onlinelibrary.wiley.com/page/journal/1768322x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1768322x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/1768322X,,Société Francaise des Microscopies,Société de Biologie Cellulaire de France,,http://www.sfmu.fr/,http://www.sbcf.fr/,,https://twitter.com/biolcell,https://www.wikidata.org/wiki/Q1254604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0266-8254,Letters in applied microbiology,,https://onlinelibrary.wiley.com/hub/journal/1472765x/homepage/forauthors.html,https://onlinelibrary.wiley.com/hub/journal/1472765x/homepage/editorialboard.html,,https://sfamjournals.onlinelibrary.wiley.com/journal/1472765X,,Society for Applied Microbiology,,,http://www.sfam.org.uk/,,,,https://www.wikidata.org/wiki/Q15760107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467-7881,Obesity reviews,,https://onlinelibrary.wiley.com/page/journal/1467789x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1467789x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/1467789X,,World Obesity Federation,,,http://www.worldobesity.org/,,,,https://www.wikidata.org/wiki/Q15716706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090-6738,International journal of auditing,,https://onlinelibrary.wiley.com/page/journal/10991123/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10991123/homepage/editorialboard.html,https://www.facebook.com/International-Journal-of-Auditing-1548980865224239/?ref=page_internal,https://onlinelibrary.wiley.com/journal/10991123,,,,,,,,,https://www.wikidata.org/wiki/Q15757045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088-1980,Journal of industrial ecology,,https://onlinelibrary.wiley.com/page/journal/15309290/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15309290/homepage/editorialboard.html,https://www.facebook.com/Journal.Industrial.Ecology/,https://onlinelibrary.wiley.com/journal/15309290,,International Society for Industrial Ecology,,,https://www.is4ie.org/,,,https://twitter.com/jindecol,https://www.wikidata.org/wiki/Q15749495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752-9816,Journal of nursing and healthcare of chronic illness,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15765741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047-6302,Pediatric obesity,,https://onlinelibrary.wiley.com/page/journal/20476310/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20476310/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/20476310,,World Obesity Federation (WO),,,https://www.worldobesity.org/,,,,https://www.wikidata.org/wiki/Q27723896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368-2822,International journal of language & communication disorders,,https://onlinelibrary.wiley.com/page/journal/14606984/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14606984/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14606984,,Royal College of Speech & Language Therapists,,,http://www.rcslt.org/,,,https://twitter.com/ijlcd,https://www.wikidata.org/wiki/Q80802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0308-5872,IDS bulletin,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27718659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0814-9763,Australian and New Zealand journal of ophthalmology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27709633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538-6473,Criminology & public policy,,https://onlinelibrary.wiley.com/page/journal/17459133/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/17459133/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/17459133,,The American Society of Criminology,,,https://www.asc41.com/,,,,https://www.wikidata.org/wiki/Q15755611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0035-9254,Applied statistics,Journal of the Royal Statistical Society Series C: Applied Statistics,https://onlinelibrary.wiley.com/hub/journal/14679876/author-guidelines,https://onlinelibrary.wiley.comundefined,,https://rss.onlinelibrary.wiley.com/journal/14679876,,Royal Statistical Society,,,http://www.rss.org.uk/,,,,https://www.wikidata.org/wiki/Q15759188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-4367,The Journal of risk and insurance,,,https://onlinelibrary.wiley.com/page/journal/15396975/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/15396975,,the American Risk and Insurance Association,,,https://www.aria.org/,,,,https://www.wikidata.org/wiki/Q15753532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559-890X,Conference proceedings,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27723450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368-6267,The Art book,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96735046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100-9233,Journal of vegetation science,,https://onlinelibrary.wiley.com/page/journal/16541103/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/16541103/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/16541103,,International Association for Vegetation Science,,,http://www.iavs.org/,,,https://twitter.com/jvegsci,https://www.wikidata.org/wiki/Q15755483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041-7365,Latin American policy,,https://onlinelibrary.wiley.com/page/journal/20417373/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/20417373/homepage/editorialboard.html,https://www.facebook.com/LAPJ.HKS/,https://onlinelibrary.wiley.com/journal/20417373,,Policy Studies Organization (PSO),,,http://www.ipsonet.org/,,,https://twitter.com/lapj_hks?lang=en,https://www.wikidata.org/wiki/Q15716513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033-3352,Public administration review,,https://onlinelibrary.wiley.com/page/journal/15406210/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15406210/homepage/editorialboard.html,https://www.facebook.com/PAReview/,https://onlinelibrary.wiley.com/journal/15406210,https://www.linkedin.com/in/pareview/,ASPA,,,https://www.aspanet.org/,,,https://twitter.com/PAReview,https://www.wikidata.org/wiki/Q2592874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0736-8046,Pediatric dermatology,,https://onlinelibrary.wiley.com/page/journal/15251470/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15251470/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/15251470,,Society for Pediatric Dermatology,European Society for Pediatric Dermatology,International Society of Pediatric Dermatology,http://www.pedsderm.net/,http://www.espd.info/,http://www.ispedderm.com/,,https://www.wikidata.org/wiki/Q15753278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0307-7772,Clinical otolaryngology and allied sciences,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q46974816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0892-8339,Museum anthropology,,https://anthrosource.onlinelibrary.wiley.com/hub/journal/15481379/about/author-guidelines,https://anthrosource.onlinelibrary.wiley.com/hub/journal/15481379/editorial-board/editorial-board,,https://anthrosource.onlinelibrary.wiley.com/journal/15481379,,,,,,,,,https://www.wikidata.org/wiki/Q15752491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0036-553X,Scandinavian journal of haematology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27713380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093-474X,Journal of the American Water Resources Association,,https://onlinelibrary.wiley.com/page/journal/17521688/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/17521688/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/17521688,,American Water Resources Association,,,https://www.awra.org/,,,,https://www.wikidata.org/wiki/Q15765881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749-7701,International journal of urological nursing,,https://onlinelibrary.wiley.com/page/journal/1749771x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1749771x/homepage/editorialboard.html,https://www.facebook.com/pages/category/Community/International-Journal-of-Urological-Nursing-IJUN-506557016088735/,https://onlinelibrary.wiley.com/journal/1749771X,,British Association of Urological Nurses,,,https://www.baun.co.uk/,,,,https://www.wikidata.org/wiki/Q15763294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0272-6963,Journal of operations management,,https://onlinelibrary.wiley.com/page/journal/18731317/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/18731317/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/18731317,,Association for Supply Chain Management (ASCM),,,https://www.ascm.org/,,,https://twitter.com/JournalofOpMgmt?,https://www.wikidata.org/wiki/Q1709865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0283-9318,Scandinavian journal of caring sciences,,https://onlinelibrary.wiley.com/page/journal/14716712/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14716712/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14716712,,Nordic College of Caring Sciences,,,http://www.nccs.nu/,,,,https://www.wikidata.org/wiki/Q15756988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0265-6647,Health libraries review (Print),,,,,,,,,,,,,https://twitter.com/hiljnl,https://www.wikidata.org/wiki/Q27709690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397-3142,Pediatric transplantation,,https://onlinelibrary.wiley.com/page/journal/13993046/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13993046/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13993046,,International Pediatric Transplant Association,,,http://www.iptaonline.org/,,,https://twitter.com/pedtransjrnl,https://www.wikidata.org/wiki/Q7159217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0141-0423,Journal of research in reading,,https://onlinelibrary.wiley.com/page/journal/14679817/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14679817/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14679817,,United Kingdom Literacy Association,,,https://ukla.org/,,,,https://www.wikidata.org/wiki/Q6295870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752-6981,The clinical respiratory journal,,,https://onlinelibrary.wiley.com/page/journal/1752699x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/1752699X,,,,,,,,,https://www.wikidata.org/wiki/Q15751982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0742-3071,Diabetic medicine,,https://onlinelibrary.wiley.com/page/journal/14645491/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14645491/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14645491,,Diabetes UK,,,http://www.diabetes.org.uk/,,,https://twitter.com/diabmedjournal,https://www.wikidata.org/wiki/Q15758639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556-4789,NAPA bulletin,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15763653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0046-7774,Home economics research journal,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96706652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0385-2407,The journal of dermatology,,https://onlinelibrary.wiley.com/page/journal/13468138/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13468138/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13468138,,Japanese Dermatological Association,,,https://www.dermatol.or.jp/modules/en/index.php?content_id=2,,,,https://www.wikidata.org/wiki/Q18225322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0954-7894,Clinical and experimental allergy,,https://onlinelibrary.wiley.com/page/journal/13652222/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13652222/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13652222,,British Society for Allergy & Clinical Immunology,,,https://www.bsaci.org/,,,,https://www.wikidata.org/wiki/Q5133747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0963-1690,Creativity and innovation management,,https://onlinelibrary.wiley.com/page/journal/14678691/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14678691/homepage/editorialboard.html,https://www.facebook.com/CIMJournal/,https://onlinelibrary.wiley.com/journal/14678691,,Continuous Innovation Network (CINet),,,https://www.continuous-innovation.net/,,,https://twitter.com/cim_journal?lang=en,https://www.wikidata.org/wiki/Q15760809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0810-5391,Accounting and finance,,https://onlinelibrary.wiley.com/page/journal/1467629x/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/1467629x/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/1467629X,,Accounting and Finance Association of Australia and New Zealand,,,https://www.afaanz.org/,,,https://twitter.com/AF_AFAANZ,https://www.wikidata.org/wiki/Q15752040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0908-8857,Journal of avian biology,,https://onlinelibrary.wiley.comhttp://www.avianbiology.org/authors/author-guidelines,https://onlinelibrary.wiley.comhttp://www.avianbiology.org/about-journal/editorial-board,https://www.facebook.com/AvianBiology/,https://onlinelibrary.wiley.com/journal/1600048X,https://www.linkedin.com/company/journal-of-avian-biology/about/,Oikos Editorial Office,,,http://www.oikosoffice.org,,,https://twitter.com/avianbiology,https://www.wikidata.org/wiki/Q3186898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0273-8570,Journal of field ornithology,,https://onlinelibrary.wiley.com/page/journal/15579263/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15579263/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/15579263,,Association of Field Ornithologists,,,http://www.afonet.org/,,,,https://www.wikidata.org/wiki/Q3521439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0141-9838,Parasite immunology,,https://onlinelibrary.wiley.com/page/journal/13653024/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13653024/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13653024,,,,,,,,,https://www.wikidata.org/wiki/Q15751559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0368-3974,Journal of the Royal Microscopical Society,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27711732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0957-7734,Equine veterinary education,,https://onlinelibrary.wiley.com/hub/journal/20423292/homepage/forauthors.html,https://onlinelibrary.wiley.com/hub/journal/20423292/homepage/editorialboard.html,https://www.facebook.com/equinevetjournal/,https://beva.onlinelibrary.wiley.com/journal/20423292,,British Equine Veterinary Association,,,http://www.beva.org.uk/home,,,https://twitter.com/eve_editor,https://www.wikidata.org/wiki/Q27724562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
