issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_link_1,society_organization_link_2,society_organization_3,society_organization_link_3,twitter_url,wikidata_url
0015-0193,Ferroelectrics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=gfer20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=gfer20,,https://www.tandfonline.com/toc/gfer20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15751620
0578-6967,Iran,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rirn20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rirn20,,https://www.tandfonline.com/toc/rirn20/current,,,,,,,,,https://www.wikidata.org/wiki/Q5973372
2046-4177,Journal of marine engineering and technology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tmar20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tmar20,,https://www.tandfonline.com/toc/tmar20/current,,"Institute of Marine Engineering, Science & Technology (IMarEST)",,http://www.imarest.org/,,,,,https://www.wikidata.org/wiki/Q62698055
0022-1945,Journal of interdisciplinary cycle research,,,,,https://www.tandfonline.com/toc/nbrr19/current,,,,,,,,,https://www.wikidata.org/wiki/Q27714933
0306-9885,British journal of guidance & counselling,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cbjg20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cbjg20,,https://www.tandfonline.com/toc/cbjg20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15763168
2688-4674,"Journal of race, ethnicity and the city",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=urec20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=urec20,,https://www.tandfonline.com/toc/urec20/current,,,,,,,,,
1460-6925,The Design journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rfdj20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rfdj20,,https://www.tandfonline.com/toc/rfdj20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15756843
2573-9638,Journal of contemporary Central and Eastern Europe,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cdeb20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cdeb20,,https://www.tandfonline.com/toc/cdeb20/current,,,,,,,,,https://www.wikidata.org/wiki/Q59429348
0315-5986,INFOR,INFOR: Information Systems and Operational Research,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tinf20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tinf20,,https://www.tandfonline.com/toc/tinf20/current,,Canadian Operational Research Society,,http://www.cors.ca/,,,,,https://www.wikidata.org/wiki/Q15756956
1175-0979,Small enterprise research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rser20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rser20,,https://www.tandfonline.com/toc/rser20/current,,Small Enterprise Association of Australia and New Zealand Ltd,,http://seaanz.org/,,,,,https://www.wikidata.org/wiki/Q24055145
0887-3631,Journal of cultural geography,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjcg20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjcg20,,https://www.tandfonline.com/toc/rjcg20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15816869
2376-9319,EPE journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tepe20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tepe20,,https://www.tandfonline.com/toc/tepe20/current,,European Power Electronics and Drives Association,,https://www.epe-association.org/wordpress/,,,,,https://www.wikidata.org/wiki/Q15749581
0002-8991,Journal of the American Institute of Planners,,,,,https://www.tandfonline.com/toc/rjpa19/current,,,,,,,,,https://www.wikidata.org/wiki/Q27711342
0141-9870,Ethnic and racial studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rers20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rers20,https://m.facebook.com/profile.php?id=112254065453152,https://www.tandfonline.com/toc/rers20/current,,,,,,,,https://twitter.com/ersjournal?lang=en,https://www.wikidata.org/wiki/Q5404190
0743-5800,Endocrine research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ierc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ierc20,,https://www.tandfonline.com/toc/ierc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q5376305
0030-5316,Oriental insect,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=toin20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=toin20,,https://www.tandfonline.com/toc/toin20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15754251
2167-3446,Bulletin of Spanish studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cbhs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cbhs20,,https://www.tandfonline.com/toc/cbhs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96698111
1046-3283,European review of social psychology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=pers20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=pers20,,https://www.tandfonline.com/toc/pers20/current,,European Association of Social Psychology,,http://www.easp.eu/,,,,,https://www.wikidata.org/wiki/Q15759799
1369-7137,Climacteric,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=icmt20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=icmt20,,https://www.tandfonline.com/toc/icmt20/current,,,,,,,,,https://www.wikidata.org/wiki/Q5133381
1389-5265,"International journal of surface mining, reclamation and environment",,,,,https://www.tandfonline.com/toc/nsme19/current,,,,,,,,,https://www.wikidata.org/wiki/Q24032537
1350-4630,Social identities,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=csid20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=csid20,,https://www.tandfonline.com/toc/csid20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15759443
2474-5332,"Canadian journal of respiratory, critical care, and sleep medicine",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ucts20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ucts20,,https://www.tandfonline.com/toc/ucts20/current,,Canadian Thoracic Society,,https://cts-sct.ca/,,,,,https://www.wikidata.org/wiki/Q63871587
0036-5548,Scandinavian journal of infectious diseases,,,,,https://www.tandfonline.com/toc/infd19/current,,,,,,,,,https://www.wikidata.org/wiki/Q7429961
1061-5806,"Anxiety, stress, and coping",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=gasc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=gasc20,,https://www.tandfonline.com/toc/gasc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15746673
2167-0811,Digital journalism,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rdij20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rdij20,,https://www.tandfonline.com/toc/rdij20/current,,,,,,,,https://twitter.com/djeditorialteam,https://www.wikidata.org/wiki/Q53952703
0037-7317,Smith College studies in social work,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wscs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wscs20,,https://www.tandfonline.com/toc/wscs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15751968
0038-9153,Stain technology,,,,,https://www.tandfonline.com/toc/ibih19/current,,,,,,,,,
0002-8894,American Industrial Hygiene Association journal,,,,,https://www.tandfonline.com/toc/aiha20/current,,,,,,,,,
2472-5854,IISE transactions,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uiie21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uiie21,,https://www.tandfonline.com/toc/uiie21/current,,Institute of Industrial and Systems Engineers,,https://www.iise.org/Home/,,,,https://twitter.com/IISE_TXN,https://www.wikidata.org/wiki/Q63871651
2326-7399,The research quarterly of the American Physical Education Association,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96331365
0021-938X,Journal of broadcasting,,,,,https://www.tandfonline.com/toc/hbem19/current,,,,,,,,,https://www.wikidata.org/wiki/Q96711910
0950-2386,Cultural studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rcus20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rcus20,https://www.facebook.com/CulturalStudiesJournal/,https://www.tandfonline.com/toc/rcus20/current,,,,,,,,https://twitter.com/culturalstdjrnl?lang=en,https://www.wikidata.org/wiki/Q5193240
0281-5737,Scandinavian housing and planning research,,,,,https://www.tandfonline.com/toc/shou19/current,,,,,,,,,
0048-0630,NACLA newsletter,,,,,https://www.tandfonline.com/toc/rnac16/current,,,,,,,,,https://www.wikidata.org/wiki/Q96717202
1833-4105,International journal of pedagogies and learning,,,,,https://www.tandfonline.com/toc/rjpl20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15762955
1047-7845,Journal of religious & theological information,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wrti20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wrti20,,https://www.tandfonline.com/toc/wrti20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6295851
2051-1817,Luxury,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rflu20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rflu20,,https://www.tandfonline.com/toc/rflu20/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871733
2161-3524,International journal of wrestling science,,,,,https://www.tandfonline.com/toc/uijw20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96707707
2332-2705,Journal of human trafficking,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uhmt20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uhmt20,,https://www.tandfonline.com/toc/uhmt20/current,,Global Association of Human Trafficking Scholars,,https://www.gahts.com/,,,,,https://www.wikidata.org/wiki/Q63871703
0003-3790,Annals of science,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tasc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tasc20,,https://www.tandfonline.com/toc/tasc20/current,,,,,,,,https://twitter.com/AnnalsOfScience,https://www.wikidata.org/wiki/Q282682
0886-571X,Residential treatment for children & youth,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wrtc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wrtc20,,https://www.tandfonline.com/toc/wrtc20/current,,Association of Children's Residential Centers,,http://togetherthevoice.org/,,,,,https://www.wikidata.org/wiki/Q15817154
0269-9052,Brain injury,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ibij20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ibij20,,https://www.tandfonline.com/toc/ibij20/current,,International Brain Injury Association (IBIA),,http://www.internationalbrain.org/,,,,,https://www.wikidata.org/wiki/Q4955769
1094-6098,American journal of pastoral counseling,,,,,https://www.tandfonline.com/toc/wzaj20/current,,,,,,,,,
1239-9736,International journal of circumpolar health,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=zich20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=zich20,,https://www.tandfonline.com/toc/zich20/current,,Circumpolar Health Research Network (CircHNet),,http://circhnet.org/,,,,,https://www.wikidata.org/wiki/Q6051332
2330-443X,Statistics and public policy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uspp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uspp20,,https://www.tandfonline.com/toc/uspp20/current,,American Statistical Association,,https://www.amstat.org/,,,,,https://www.wikidata.org/wiki/Q27725924
1049-5150,Journal of nutritional immunology,,,,,https://www.tandfonline.com/toc/wzni20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96328855
1359-0847,Journal of nutritional & environmental medicine,,,,,https://www.tandfonline.com/toc/ijne20/current,,American Academy of Environmental Medicine,,http://www.aaemonline.org/,,,,,https://www.wikidata.org/wiki/Q15760198
2314-808X,Egyptian Journal of Basic and Applied Sciences,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=teba20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=teba20,,https://www.tandfonline.com/toc/teba20/current,,,,,,,,,https://www.wikidata.org/wiki/Q50811514
0726-6472,Newsletter - Committee for the Establishement of an Australian Centre for Maritime Studies,,,,,,,,,,,,,,
1939-0211,Journal of dietary supplements,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ijds20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ijds20,,https://www.tandfonline.com/toc/ijds20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6295088
1350-293X,European early childhood education research journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=recr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=recr20,,https://www.tandfonline.com/toc/recr20/current,,European Early Childhood Education Research Association,,http://www.eecera.org/,,,,https://twitter.com/eecerj,https://www.wikidata.org/wiki/Q15752430
